,Usuario,Tweet
1061,f_bilardista,#SinLuz una vez más...@OficialEdesur cliente 03376590
1062,LosOlivosInfo,#24Feb | #SinLuz Habitantes del Roble en #SanFélix reportan interrupción en el servicio eléctrico y caída de los da… https://t.co/F1NwnoUETG
1063,diosamorpazvida,RT @winzxwin: !!!cuando un chavista le hable de bloqueo mostrar este vídeo!!!#apagon#SinLuz #LaCuarentenaTerminaraCuando #OneDirection2…
1064,eugeniaangelill,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1065,yilensita2022,"RT @ReporteYa: #5Sep #Zulia #SinLuz@Jhormancruz1: Por cuarta vez en una semana, vecinos vuelven a cerrar la vía que conecta a Colombia con…"
1066,MiguelC58489949,RT @CarlosJRojas13: Desde la madrugada de hoy martes de #carnaval #21Feb nuestros #vecinos de #Altagracia están #sinluz en alrededores de l…
1067,mrq86723439,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1068,adrianw20,"RT @amilcarrock: Los nuevos técnicos electricistas de Corpoelec graduados con profesores milicianos y ubch, buscando las fallas y problemas…"
1069,PiscianoTuitea,Cuándo corre mucho viento acá en el sur a veces se corta  la luz💡#sinluz
1070,dacasaj,"Desde anoche ha estado inestable el Servicio de Energía Eléctrica,  pero hace poco más de una hora esta con Hipo, s… https://t.co/o3KYdn7lwf"
1071,Athenea_Phalas2,Se quedó #SinLuz!🤔😳🤔 https://t.co/L351PRfpZf
1072,milagrosmj54,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1073,TEDDYANTONIOSE2,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1074,CatyAcosta8,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1075,leoma2011gmail1,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1076,RebeldeArt350,RT @puraverdadmcy: #Maracay #Aragua #SinLuz MALDITOS HDP .@Soykarinacarpio .@RafaelMaracay21 .@CorpoelecAragua CDTM #ChavismoPesteDelSi…
1077,CelepeLara,RT @puraverdadmcy: #SinLuz #Maracay #Aragua #ChavismoPesteDelSigloXXI #VenezuelaNoSeArreglo #VenezuelaEnDesobediencia #23Febrero https://t.…
1078,florizquero,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1079,AlbertoRivade19,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1080,be_so22,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1081,jesus07335045,RT @estendenciavzl: #SinLuz es tendencia porque reportan estar sin energía eléctrica en varios sectores del Estado Zulia https://t.co/uMdk7…
1082,Mayiragomez,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1083,amor_eselfin,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1084,manuville52,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1085,PerezCarloso,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1086,sefuelaluz_vzla,"Tenemos reportes de apagones por el area de Maracaibo, Venezuela. | Reporta tu apagon con #SinLuz"
1087,sefuelaluz_vzla,"Tenemos reportes de apagones por el area de La guaira, Venezuela. | Reporta tu apagon con #SinLuz"
1088,sefuelaluz_vzla,"Tenemos reportes de apagones por el area de Barquisimeto, Venezuela. | Reporta tu apagon con #SinLuz"
1089,sefuelaluz_vzla,"Tenemos reportes de apagones por el area de Maracay, Venezuela. | Reporta tu apagon con #SinLuz"
1090,sefuelaluz_vzla,"Tenemos reportes de apagones por el area de Caracas, Venezuela. | Reporta tu apagon con #SinLuz"
1091,monra2365,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1092,josegregoriosa5,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1093,ba2cbb174f5c432,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1094,cancinimireya,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1095,rafaelpdc10,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1096,magafunes88,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1097,NEKROMANTIK_28,@EdeaMoon_ @BandaiNamcoES @Pinopinisimo Para que la propia bandai namco os lo agradezcan con regalos así debiste de… https://t.co/Qoy58uXXse
1098,MorilloYsmari,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1099,Joebajo64,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1100,nasib_richani,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1101,499ca115e57f489,RT @JonathanNunez19: Increíble que a esta hora todavía no sepamos qué fue lo que causó el apagón de esta tarde en #Maracaibo y otros munici…
1102,hernanzerpa1,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1103,MonitorServicio,Resumen diario de disponibilidad de Servicios Públicos para #SinLuz 02/24/2023 https://t.co/U01I3Bldfc… https://t.co/s9IwRqRRIm
1104,Ragnarok_look,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1105,Venelibre_2023,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1106,alexgom57,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1107,fredinfa,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1108,MorgadoJesus,RT @puraverdadmcy: #SinLuz #Maracay #Aragua #ChavismoPesteDelSigloXXI #VenezuelaNoSeArreglo #VenezuelaEnDesobediencia #23Febrero https://t.…
1109,mwdfrg,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1110,Yepez392,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1111,ADCultura_Mir,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1112,MichelUgueto_AD,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1113,ADMichelUgueto,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1114,richardev32,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1115,CES_MirandAD,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1116,miguel_ron,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1117,yfigueram,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1118,William27675833,RT @anastaciaccs: Media MARACAIBO #Sinluz  🥴🫣🫣
1119,FloresDiamana,RT @JonathanNunez19: ¡Sin dolientes! Familias que viven en la calle 18A del barrio El Perú de San Francisco tienen 6 meses sin electricidad…
1120,Sororita,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1121,davidlealfuenma,RT @puraverdadmcy: #SinLuz #Maracay #Aragua #ChavismoPesteDelSigloXXI #VenezuelaNoSeArreglo #VenezuelaEnDesobediencia #23Febrero https://t.…
1122,krisoany,¿Pensáis dejarles todo el fin de semana #SinLuz @LHAjuntament @Endesa @EndesaClientes ?#LHospitalet… https://t.co/wT8edlh64E
1123,Marza0129,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1124,Bhurtadb,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1125,camilomarcelo71,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1126,Migdalia7w7,RT @ServPublicosVe: #sinluz que ganas que quitar el servicio cuando uno está descansando de madrugada FATAL @CorpoelecInfo #Valencia CICPC…
1127,iadrisan,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1128,Migdalia7w7,"RT @ServPublicosVe: #23Feb otra vez #SinLuz en el Barrio Maca de #Petare, la pregunta para @CorpoelecInfo comenzaron racionamientos nuevame…"
1129,sergioraga31,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1130,AngelDicort,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1131,carvajal7475,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1132,MildredLatouche,"RT @FaroComunitario: #23Febrero 3:30 PMFalla eléctrica se presenta desde hace media hora en sectores de barrio unión, petare.  La 37, mes…"
1133,juanaca18447721,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1134,JAM1LAWYER,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1135,SotoLixia,"RT @FaroComunitario: #23Febrero 3:30 PMFalla eléctrica se presenta desde hace media hora en sectores de barrio unión, petare.  La 37, mes…"
1136,elfotografox01,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1137,ADIsraelHerrera,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1138,EneidaFebres,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1139,Migue1Caro,"RT @Migue1Caro: Leyendo las informaciones y PUM de : nos dejaron #SinLuz en Valencia también, 04:00 PM  23-02-2023"
1140,Orwell7777,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1141,ServPublicosVe,"Sector 2, Boyacá II, Barcelona, Anzoátegui;  #sinluz desde el jueves 23/02/2023, 08:30 p.m. hasta el viernes 24, 1:… https://t.co/ClGOCtzH8E"
1142,Valenti25441264,RT @puraverdadmcy: #Maracay #Aragua #SinLuz MALDITOS HDP .@Soykarinacarpio .@RafaelMaracay21 .@CorpoelecAragua CDTM #ChavismoPesteDelSi…
1143,NestorM04416714,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1144,lagatanene,@Urbmiranda @CorpoelecInfo La están verificando desde que hora? Desde las 4 am estamos #SinLuz y aún estamos sin se… https://t.co/Jp8eRoJS8j
1145,patriciasalas29,@OficialEdesur 24 hs #sinluz trae muchos inconvenientes. Nadie lo soluciona
1146,HCTORROCACAMPO1,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1147,critico2_,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1148,Liberta51830473,"RT @amilcarrock: Los nuevos técnicos electricistas de Corpoelec graduados con profesores milicianos y ubch, buscando las fallas y problemas…"
1149,constantino0210,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1150,IvanRojasMoral4,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1151,RafoCabre,RT @superstereo981: Este viernes #24Febrero amaneció con #lluvia y #sinluz en ciertas zonas de la isla de #Margarita.Desde este jueves us…
1152,MaylyyMolina,"RT @francojc_: El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno de Maduro…"
1153,francojc_,"El barranquillero Alex Saab ni es diplomático ni enviado especial, es un delincuente y testaferro del desgobierno d… https://t.co/b4ziIqICkv"
1154,patriciasalas29,@OficialEdesur Hace 24 hs que me contestan lo mismo #sinluz
1155,lagatanene,"Desde las 4 am #SinLuz en Urbanización Miranda, Municipio Sucre @CorpoelecInfo"
1156,jalcds,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1157,MorilloYsmari,"RT @JonathanNunez19: 2:21 p.m. San Jacinto, Mara Norte, Canchancha y otros sectores de #Maracaibo se encuentran sin electricidad. Se descon…"
1158,crlstvr,"Ya 1 hora #SinLuz en Urbanización La Colina, sector El Samán, vía a El Rincón #Barcelona #Anzoategui desde las 9:00am. @CorpoelecInfo"
1159,alcinodoliveira,RT @ReporteYa: #23Feb #Zulia #SinLuz @radiofeyalegria: Vecinos de Maracaibo aseguraron a Radio Fe y Alegría Noticias que se quedaron sin e…
1160,patriciasalas29,24 hs #sinluz y sin respuestas. Ya no se donde reclamar. @OficialEdesur @DNDConsumidor @tuQuejaSuma @elsolquilmes… https://t.co/MJMTNZag8I
1161,vmendozarincon1,Porqué será??  Á qué se deberá??? Será qué alguien sabe mucho de esto?? Todo un laberinto por decifrar #SinLuz #Venezuela
1162,MorilloYsmari,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1163,nerysmar1901,"RT @ReporteYa: #23Feb #Zulia #SinLuz @Marianyelala: ""Sin servicio eléctrico en #Maracaibo y #SanFrancisco... automáticamente yo""https://…"
1164,nerysmar1901,"RT @ReporteYa: #23Feb #Venezuela@elriosuena: Cuando veo #SinLuz en el TT... 😖""https://t.co/6hkS3uwARy"
1165,nerysmar1901,"RT @ReporteYa: #23Feb #Zulia #SinLuz @_betacam: ""#Machiques quedó sin servicio alrededor de las 2:25 de la tarde.Buena parte de la zona…"
1166,Atenea244,"RT @krisoany: Hoy siguen #SinLuz .😠😠Recordaros que esta familia,como tantas otras de #LHospitalet , tardaron 5 meses en darle cita la prim…"
1167,Rvalbuena58,RT @puraverdadmcy: #Maracay #Aragua #SinLuz MALDITOS HDP .@Soykarinacarpio .@RafaelMaracay21 .@CorpoelecAragua CDTM #ChavismoPesteDelSi…
1168,krisoany,"Hoy siguen #SinLuz .😠😠Recordaros que esta familia,como tantas otras de #LHospitalet , tardaron 5 meses en darle ci… https://t.co/X3c8ZvfRVB"
1169,Rvalbuena58,RT @puraverdadmcy: #SinLuz #Maracay #Aragua #ChavismoPesteDelSigloXXI #VenezuelaNoSeArreglo #VenezuelaEnDesobediencia #23Febrero https://t.…
1170,IborMora,RT @Sol651Libertad: RUMBO AL MEGA APAGÓN DEFINITIVO#23Feb Después de una Fluctuacion electrica de produjo un fuerte apagón en el Edo #Zuli…
1171,lanegramila,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1172,crlstvr,"De nuevo #SinLuz en Urbanización La Colina, sector El Samán, vía a El Rincón #Barcelona #Anzoategui desde las 9:00am. @CorpoelecInfo"
1173,Bruno90594961,... Viernes de Cuaresma #SinLuz...??
1174,CadenasSol,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1175,ELHatilloAD,"RT @MiguelAlvarezAD: Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías, etc…"
1176,TravelTimeVzla,"Quieres empezar tu 2023 con las herramientas necesarias para monetizar en las industrias del Turismo, Seguro e Inmo… https://t.co/voSaVIQv6O"
1177,gabriel25122016,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1178,patriciasalas29,null https://t.co/lWu3PqFrvD 20 hs #sinluz y sin solución. @OficialEdesur
1179,MiguelAlvarezAD,"Casi 2 meses #SinAgua tenemos vecinos de cotas altas como #ElCalvario en #ElHatillo por rupturas, fallas, averías,… https://t.co/AWscXRCAef"
1180,Ruty383,RT @LuisReyes_30: Buenas noches. Tengo disponible estas donaciones:-Ácido valproico.-Fenobarbital.-Levetiracetam.-Tobrasol.-Ácido fóli…
1181,gmradiomusic1,laradioveguera: RT @canalinformatvo: https://t.co/I8XfdLtrs1 #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1182,elprofeducador,RT @JonathanNunez19: Increíble que a esta hora todavía no sepamos qué fue lo que causó el apagón de esta tarde en #Maracaibo y otros munici…
1183,FluidosHyH,RT @Jucar15470: #SinLuz desde 10:35pm en El Castaño Maracay @CorpoelecInfo @ReporteYa
1184,republikllanera,laradioveguera: RT @canalinformatvo: https://t.co/cOz1I1yK5B #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1185,jtf1945,RT @JonathanNunez19: Increíble que a esta hora todavía no sepamos qué fue lo que causó el apagón de esta tarde en #Maracaibo y otros munici…
1186,HabloLlano,Sres. de @NetUnoOficial ya tienen 48 horas con la señal del canal @rtve congelada en una imagen de pantalla.Desde… https://t.co/9CDSejDHUO
1187,Las10veguersdls,#RT @laradioveguera: RT @canalinformatvo: https://t.co/wBS6BRRdnD #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1188,ExcelCaba_Store,No te quedes sin Internet cuando te quedas sin Electricidad 😱😱 y conecta tu router al  Mini UPS + Power Bank DC-140… https://t.co/GCwZFLCloq
1189,1Yasminvelasco,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1190,Mariabarrios202,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1191,parrah849,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1192,CarmenP73260399,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1193,Siervodeturtwig,"RT @ValetteMistborn: Vin la sinluz ha hecho una nueva amiga, por algún motivo no deja de llamarla gancho y de hablar de sus primos, pero bu…"
1194,larochecarmen,RT @JacGoldberg: ¿Puede una ciudad entera estar #SinLuz?Puede. Lo sabemos. Y un país todo.Ahora mismo #Maracaibo sin electricidad. Y otra…
1195,felipesalas04,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1196,natava,"RT @EfectoCocuyo: #Ahora Usuarios reportan apagón en Maracaibo y San Francisco, en el estado Zulia. #23Feb ¿Estás #SinLuz? Repórtanos ind…"
1197,felipesalas04,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1198,folktrends,RT @canalinformatvo: https://t.co/iSkNlmQgP3 #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1199,laradioveguera,RT @canalinformatvo: https://t.co/Tt9Y74tNEC #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1200,canalinformatvo,https://t.co/Tt9Y74tNEC #Ucrania #GilbertoCorrea #Dolirita #SinLuz
1201,AnaMariaGrater5,"RT @VersionFinal: #SinLuz ¡La pesadilla regresó! #Maracaibo, #SanFrancisco, subregión guajira, subregión Costa Oriental y otros municipios…"
1202,enfermeroforens,RT @JonathanNunez19: ¡Sin dolientes! Familias que viven en la calle 18A del barrio El Perú de San Francisco tienen 6 meses sin electricidad…
1203,ElimarMarcano9,RT @superstereo981: Este viernes #24Febrero amaneció con #lluvia y #sinluz en ciertas zonas de la isla de #Margarita.Desde este jueves us…
1204,amilcarrock,"RT @amilcarrock: Los nuevos técnicos electricistas de Corpoelec graduados con profesores milicianos y ubch, buscando las fallas y problemas…"
1205,superstereo981,Este viernes #24Febrero amaneció con #lluvia y #sinluz en ciertas zonas de la isla de #Margarita.Desde este jueve… https://t.co/v4KUqfK0Iw
1206,Kennyler22,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1207,FlowerFlower523,RT @LuisReyes_30: Buenas noches. Tengo disponible estas donaciones:-Ácido valproico.-Fenobarbital.-Levetiracetam.-Tobrasol.-Ácido fóli…
1208,JoseVic64110399,"RT @harvy0501: #SinLuz dejo el cucuteño a los Venezolanos, veamos el siguiente video donde un ciudadano le hace una series de preguntas y d…"
1209,VanesaOJ,"Lo dicho, ahora mismo estoy muy calentita y me ha hecho muy feliz ese paquete ❤️❤️❤️, gracias @BandaiNamcoES por de… https://t.co/f9iVgA4KpP"
1210,JosMarv85058918,RT @ReporteYa: #23Feb 3:30pm #Miranda #SinLuz @FaroComunitario: Falla eléctrica se presenta desde hace media hora en sectores de barrio un…
1211,JosMarv85058918,"RT @ReporteYa: #23Feb #Miranda #SinLuz@Canino33: ""De nuevo sin servicio eléctrico en el Mirador del Este, Petare.Sin servicio en todo el…"
1212,JosMarv85058918,RT @webdesignplpm: #23Feb 3:30pm #Miranda #SinLuz _FaroComunitario: Falla electrica se presenta desde hace media hora en sectores de barrio…
1213,susanabast,RT @fjvh: Gran Parte de #Barcelona #Anzoategui está #sinluz 11:25pm #23Feb
1214,Jojotoweb,RT @AxiomaReport: #SinLuz Maracaibo y otras ciudades del estado Zulia (Donde se encuentran las más grandes reservas de petróleo y gas de Am…
1215,enfermeroforens,RT @JonathanNunez19: Increíble que a esta hora todavía no sepamos qué fue lo que causó el apagón de esta tarde en #Maracaibo y otros munici…
1216,TPieruzzini,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1217,patriciasalas29,20 hs #sinluz donde puedo elevar una queja? @OficialEdesur @tuQuejaSuma @DNDConsumidor .
1218,Gloria74395032,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1219,enferguilliani,"RT @GabrielJorgeJG: #𝙐́𝙇𝙏𝙄𝙈𝘼𝙃𝙊𝙍𝘼⚠️Usuarios reportan apagón en:✅Maracaibo✅San Francisco✅Jesus Enrique Lossada✅Mara ""Realiza tu repor…"
1220,ELIASGEG,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1221,Kike32724921,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1222,florentinorojo,RT @NICHEVEN1: Poliedro de Caracas Toyota Kiko Tayikistán#SinLuz La Guaira Donetsk Primarias
1223,jag79000,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1224,morella_b,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1225,jag79000,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1226,vialdia,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1227,FelidaNava,RT @JonathanNunez19: Increíble que a esta hora todavía no sepamos qué fue lo que causó el apagón de esta tarde en #Maracaibo y otros munici…
1228,ValetteMistborn,"Vin la sinluz ha hecho una nueva amiga, por algún motivo no deja de llamarla gancho y de hablar de sus primos, pero… https://t.co/YowuDvlnSE"
1229,Tardigbio,RT @ValetteMistborn: Vin la sinluz ha conseguido su capa de nacido de la bruma y se dirige a matar a un señor con un caballo anoréxico (o a…
1230,frankol30,Hoy se fue la luz en esta pinga! Otra vez! #24Feb #SinLuz
1231,LUISEDGARDODUAR,"RT @LDanieri: APAGÓN GRANDEAunque no hay reportes de un apagón general, nos llega información de parroquias en el norte, este y oeste de…"
1232,sabioneto,"RT @amilcarrock: Los nuevos técnicos electricistas de Corpoelec graduados con profesores milicianos y ubch, buscando las fallas y problemas…"
1233,Elneme,RT @LDanieri: MÁS DETALLES DEL APAGÓNDesde el Sur del Lago hasta la #Guajira #SinLuz. Es al parecer toda la costa occidental. En #Cabimas…
1234,shelightup,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1235,hernan_lameda,RT @unprep2this: #SinLuz https://t.co/wfJJxDrz6A
1236,MartaIragorry,RT @Madepalmar: 2:20 pm Apagón afecta a varios municipios del #Zulia. En Maracaibo el apagón es general afectando también la telefonía movi…
1237,Mnueldario,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1238,wikifinanzas,"RT @CarlosJRojas13: Hoy #23Feb mis #vecinos de #LaCandelaria norte les toca pasar la noche en oscurana al estar #sinluz desde las 8pm,ademá…"
1239,ffeomaria,RT @LuisReyes_30: Buenas noches. Tengo disponible estas donaciones:-Ácido valproico.-Fenobarbital.-Levetiracetam.-Tobrasol.-Ácido fóli…
1240,MarvinL08319130,"RT @amilcarrock: Los nuevos técnicos electricistas de Corpoelec graduados con profesores milicianos y ubch, buscando las fallas y problemas…"
1241,unprep2this,#SinLuz https://t.co/wfJJxDrz6A
1242,RMNoticias6,Venezuela es tendencia #sinluz en Twitter
